# omega_b	omega_cdm	H0	ln10^{10}A_s	n_s	tau_reio	m_ncdm_decay_dr	log10Gamma_ncdm_decay_dr
0.022080360223398533	0.11480537874111481	70.07786799773505	3.016698310152687	0.9629924295190729	0.05480700878724371	0.04240097762331707	2.9645316614231247
0.022245618665702117	0.11724502106266678	68.09198119046968	3.020404874729107	0.969951639709672	0.05521368230450771	0.13489612588814226	4.640770680376891
0.022439181717723404	0.12035584954966301	67.32585481913647	3.1450145409493437	0.9647370930184878	0.09088583927226415	0.056964717695542254	2.0109520968017742
0.021288814545726734	0.11799993704329738	68.01884226089832	3.027318681075214	0.9634244080834367	0.04920481283398346	0.02207371702522365	2.4571794595596343
0.021896213836237972	0.12038014584822747	67.90653950323527	3.0890654979285306	0.9793478404396098	0.08220531342778208	0.031790120116752106	3.412146160486825
0.02227982738086018	0.12009898576102167	67.39685123814108	3.0532005807431797	0.9557019381618067	0.046293542657759854	0.15242581597881508	3.0797307898648927
0.021547430124972643	0.11966336143544667	67.81874565458611	3.0444101677805833	0.9602102741446106	0.06104514991070742	0.04512824140277974	3.728806397460793
0.022997519517165433	0.11860995880979519	69.28011107944137	3.070822090456498	0.9923545510894273	0.07306905177135145	0.08045716680129295	4.793360491583638
0.021967855599853484	0.11987690653012481	68.36789408175426	2.985612076697134	0.9637941612700182	0.028413479400487503	0.12828452666218929	4.957564768752523
0.02237020368702341	0.11481049042690868	69.09951306428195	3.024420627775136	0.9577390782150241	0.042203227576507615	0.04386952864767048	3.06987462323984
0.022461086134954497	0.11965748478794011	67.77151655859983	3.0010258849826204	0.9488745203717275	0.026975143552870638	0.07999359879384065	3.6017627905075402
0.02203587172043776	0.11975481701788372	67.6846321263171	3.10123858154711	0.9842819284129801	0.09189349531499191	0.05436193791401257	2.357886378089471
0.022396279367626826	0.11780236527200318	69.11164408024699	3.0317436512678206	0.985360845501265	0.04792477443347076	0.10005414627869341	2.4105841326478963
0.02224094043134907	0.11999607697592603	68.60615933411691	3.0870592811995206	0.9603947704606713	0.08469274420596318	0.05228047283456999	3.5948550691811327
0.021694618909029066	0.11754222598629264	68.83201764261337	2.9951752149731603	0.9830096171070914	0.038902532212645155	0.07488089041706664	4.659492187871464
0.022831243812533014	0.11339977623009449	70.94935530094367	3.0900207978432968	0.9870812483637004	0.07815547578089765	0.04643524594470803	4.327753232846954
0.021555809810605186	0.12071618369008236	67.1422921869689	3.0173817269337295	0.9515147126519199	0.046233361211485885	0.08742395612302489	2.927072370870609
0.02258966966126485	0.11831377667272301	69.06164615632453	3.069050804771754	0.962342347497107	0.05775703253266973	0.03890790014920083	4.770710460576071
0.02197315824930941	0.11988809677120385	67.1408065066299	3.1029290221207786	0.9714674504845877	0.07470085133991222	0.10966142004770832	3.235445720948354
0.022029610803472	0.11749870707299086	68.80431538069752	3.0743620944957906	0.9581120232907551	0.06617641098900474	0.035688887187918315	3.424348635182752
0.021829654614590646	0.11837110800114692	68.70323153630662	2.9849422727682304	0.9728980446548189	0.02985359780484641	0.00401105026464851	3.206616578644137
0.02205866367204655	0.11849670338307293	68.79704936972229	3.080299274386071	0.9721516587087178	0.06664966456200758	0.12662992156212471	5.023583654007228
0.0226549421535309	0.11797268649967531	69.23670302985201	2.987874654739993	0.949445905028273	0.03598727441471797	0.07587251581799645	3.229215096878675
0.022270017932659345	0.11747826571031098	68.09539070160605	3.0828267362755826	0.9823476299106475	0.07475943340305446	0.022634043083354358	4.242347095706002
0.022323484695671813	0.11587676034152242	69.15475966892659	3.1736043089645465	0.9720922829165535	0.13004847003446207	0.12014745778195324	3.687684735906848
0.02228020414204554	0.11746631403298391	69.31900956950604	3.0877761802484103	0.9792873763887837	0.08048144261266138	0.15733295530319644	4.708819154358942
0.022609460109333204	0.11462392613420049	69.73112861723317	3.1591950185319635	0.9817282280909445	0.11488997069389306	0.01786858048018574	3.3105258598794256
0.022813860709858913	0.11802589156245838	69.07753091113149	3.0378561488570717	0.9672476696574334	0.05682150560606202	0.036968381565486624	4.420945913768902
0.021693765348197232	0.11911808647161326	67.9728847442343	3.0148343149327412	0.9782747071518536	0.0574787384940727	0.10151428079594385	4.672689094253718
0.022726403682427856	0.11939096555029832	68.60746120171189	3.0669520364915646	0.9665081482013204	0.0850148937908182	0.1059075587238234	3.4921458956237394
0.022498759214542786	0.1212296041157104	68.51346311708025	3.1014554370962943	0.977061802491389	0.08258192560764654	0.07962455243940064	5.284083911979021
0.023131285721479218	0.11941020518043663	69.64110470734799	3.039773658840641	0.9776372441208484	0.0613358483252706	0.027398401743338883	4.37119113180232
0.022799502341789117	0.1186785311283191	68.9184625921381	3.118253130157371	0.974132212251102	0.09105498157007058	0.10732676418675319	2.5222684200272543
0.022445074627484494	0.11548004763255452	69.01157483884839	3.1494071042784255	0.9815987366462466	0.12206610859018455	0.042957396763521616	2.411494789176814
0.022430935397358322	0.11482173740293326	70.41821570084976	3.043963114043443	0.9864565173033134	0.06139223324779172	0.11593805094386936	5.0162345603489245
0.022356099493204103	0.12107692022800791	67.38568603670215	3.0727751142947386	0.949863253074412	0.06325962784738307	0.1141091011863597	5.002740585261272
0.022871945578932084	0.1202984771837125	68.37692623638829	3.062879375608522	0.9834995425751105	0.07409368940548816	0.060675190961147506	4.844508994211072
0.022851103923590254	0.12054085979492682	69.0949340491569	2.9778131176532048	0.9653551316634003	0.010948361660663444	0.01319130984805814	3.4881917839168834
0.021714386070153243	0.12141714217946262	67.30189613483432	3.039744368075782	0.9681526265011444	0.05123224149851973	0.09756615690592416	4.663362529603419
0.022913479575665047	0.11941226613095453	69.06178515457971	2.9765422388976366	0.9766019259514402	0.0363620453268184	0.012846364463620584	2.9370161326130573
0.022218172235921922	0.1175532502344028	68.59191577993988	3.060091921169587	0.9691444233746618	0.0576947496376074	0.01566778829206466	5.248581176536332
0.022171191215595222	0.11724903256626283	68.063281485564	3.1115426788384566	0.965643247862642	0.08687111117157761	0.0317768366440592	2.8391884325069197
0.022333033672750368	0.118000097350457	68.29837580336823	3.116839621822136	0.9924744347443323	0.09833553212377306	0.0865540634548885	3.35456192515576
0.021777131733304915	0.11919064189963148	67.47926090522134	3.115155328597997	0.9622233882483465	0.0876934033746482	0.04148142970604901	4.544693539997919
0.02206191346967136	0.11824220477644735	68.41147415636712	3.1346246505039876	0.9814530742729548	0.09150528662693787	0.06893927730348497	2.783571047627354
0.022625119579825003	0.12118958865547927	68.25925833983783	3.036297318277064	0.9784358536148821	0.04800824230149829	0.04127019947694785	4.579071035480368
0.02242602363009905	0.11862663974566726	68.80863336187339	2.9656045191685356	0.9636902793924825	0.026832014877174307	0.026743149408370012	4.532230354100154
0.022384002982122283	0.11441267426332456	68.7667050475761	3.0885150092395532	0.9757744399854588	0.08333005934133915	0.06788901786156257	2.5385510151154915
0.021708162704462644	0.12007530095769754	67.67991173905871	3.1003190550612683	0.9622045761051815	0.07760548237212946	0.1470608641584611	5.247059934504978
0.021791418531067575	0.1159758288997177	68.67421788666319	3.0889561046273064	0.9635292216465527	0.08732285839897114	0.08879980198102563	5.128241270097895
0.02204694362520693	0.12094525670589133	67.71705859971169	3.090085977744755	0.9564881735243894	0.0651813553392889	0.05233237050906841	4.794850754453643
0.02287649234738496	0.12028739544856466	69.1822429418684	3.0256057889596413	0.965826967235106	0.048590343316626435	0.007096351552822185	3.206170676887272
0.022701108552855356	0.1161067990844049	70.19960880348464	3.105265427175969	0.9914884687673644	0.08556480259443497	0.010206382493563232	2.2781812154143446
0.022968776527662344	0.11693724829767398	70.08646747860298	3.132792910444456	0.9771172246671335	0.10373103233413086	0.0994029639240126	2.3624257983199493
0.022860510162473775	0.11448743277804284	70.85187373845702	3.007307454553788	0.9834720178088882	0.03685633241668708	0.018905145568455118	3.7940787359483923
0.022089246620173357	0.1195591813291891	68.53680488101895	2.9854841212375436	0.9658903055748569	0.03532934204488519	0.056664171154465544	5.142377943377597
0.022678170152515092	0.11684926229442581	69.17142905379154	3.1264336885639135	0.9818151781304679	0.10679287441091764	0.028269890379329726	4.366828376850739
0.022988877791867222	0.11663223017320068	69.91734379805857	3.078110686429647	0.9671218188170575	0.08423417915364467	0.10155529225720833	2.9179449678531513
0.022085264548302223	0.11733677618912244	68.73903844222397	3.0038599411487286	0.9563306928509103	0.039188704655884456	0.12000842734171782	2.8892560396533256
0.022460988539755453	0.11665858352556066	69.1215896876242	2.968119511071619	0.9774060557269743	0.028352097939406115	0.07588182519670136	2.6053664259983584
0.022033238798833028	0.11574023503128922	69.05100883855825	3.076292895597197	0.9856465765470276	0.09154514712568682	0.019102516081123608	4.191755674153606
0.02222306207768868	0.11947459170191628	67.62581576817091	3.0911908069165084	0.9789180890488862	0.09244431271489391	0.10272715716489081	2.497438444296472
0.022969238092523048	0.11307355334199622	70.8498880870953	3.1038757513104263	0.9736320094006461	0.0919047003798117	0.1255191181854232	4.826418199622377
0.02319989614615951	0.11648763791726705	69.93136491371774	3.1338821262015175	0.982343905653326	0.09041413718125794	0.0015913616298227629	2.949665332653895
0.022767572796668765	0.11931084340426201	68.31593100864183	3.001203114560298	0.9793178632130342	0.04744152926078274	0.08814900162595218	2.6770737827391575
0.022217844695913064	0.11550378738292637	68.96186567356824	3.0265597987231683	0.9663848620843287	0.03706525154124	0.010692897283428779	2.6504492633092136
0.022386105677985543	0.1170328492111586	68.39832030242589	3.1366618812398133	0.9823270485381307	0.11407573125619119	0.09762983400849806	2.7199162012309452
0.022806378365926683	0.11406511370578239	70.19058429520238	3.0327417616642074	0.9831015184711405	0.05744576169527037	0.03014161887827759	4.498870118541788
0.023054350883859834	0.11840107044194614	69.30602500543961	2.9935596154184063	0.970582628531188	0.03458985059094595	0.054239187517802774	2.4765986539634626
0.02174648931784129	0.11782499188163191	68.65487025479655	3.0175709717900565	0.9688575318634212	0.05426549107102687	0.11723490047195015	3.357092815164321
0.02188434868913786	0.11643666668001362	69.45354161619062	3.038641359767785	0.9632949922661623	0.05371296857184248	0.05119927103319563	4.940795421879313
0.022370571960654655	0.11427879190457485	70.08927480445986	3.088173811857433	0.9825856926520296	0.0808283294987308	0.01865057953885086	5.248393713576759
0.022051459200355197	0.1204959325648122	68.13711179654653	2.990183865098055	0.9536339020274852	0.022745030816000968	0.11004650444737202	4.9640002935352925
0.02223246871755758	0.117455969937653	69.65176691918838	3.046908866785173	0.9854316245388153	0.06466689496175863	0.04717346628693812	4.650755718742861
0.022328738488717054	0.1233937159069455	67.14440443839706	2.9691066762642846	0.9686999612611701	0.016396656837282392	0.017973050458466384	3.2977720072197725
0.02184867342602183	0.11885400089739613	68.25501893471251	3.074541949823144	0.9836119610606894	0.07245268687289327	0.035983442239522746	2.6510061664285622
0.021936005289628767	0.11761593123259731	68.02466549655102	3.066641222941049	0.9515621072452558	0.06725759413439635	0.023752050966072826	2.9367044363668926
0.022388770017687784	0.11691187406285107	68.7153738101226	3.0456881814751218	0.9727218363960615	0.06889069587924601	0.08433089751236265	3.700651611360323
0.023045859823821756	0.11946185030354269	68.98883421442952	2.9525303410049615	0.9637116287389934	0.015722194447978344	0.01044414958806093	3.496561190324012
0.021931089617096396	0.11984818126844093	67.6080533379896	3.0131522349616495	0.9402384390746661	0.03659636670155418	0.0636220835518243	3.9041294900209333
0.021855789568047592	0.11778772937028174	67.37899666439658	2.981385376592142	0.9642295170678992	0.025195521776988958	0.08846490578871172	2.246197008430086
0.022580777106951937	0.12113176986386619	67.39771486442139	3.0527071071131617	0.9765883065943985	0.056577271872456425	0.07416223069629016	2.654405587625724
0.022342703380020763	0.11874770694890188	68.95971010186517	2.9971934046339146	0.9644821339180454	0.03309524913315609	0.14956557229416187	3.943919790129991
0.02220062003856385	0.11663601752528471	68.41786267301829	3.0758390807903466	0.9896249961366587	0.08089428934287146	0.15389755020172372	4.21479012594408
0.022602433326908547	0.11990477561950014	67.97973601332775	3.059838588983871	0.952214345004426	0.06644924736257551	0.12030319718832538	4.100408903353319
0.022785307278046507	0.11648878969058706	69.5411560650652	3.1356853449140902	0.9728185968296811	0.10227210995968522	0.006895858613968908	3.2308934184844054
0.021605040166226334	0.11971171098282316	68.08283081116215	3.0502518226155177	0.9687189104799364	0.07220698422625615	0.005188670847971633	2.5840764688525066
0.022025721748460143	0.11563826085295487	68.9631548348116	3.107422951002526	0.9897785391434429	0.10016817365782257	0.12727100532690686	5.212801760222337
0.022497097842770028	0.11333792111331319	69.77615523420262	3.1057684353389443	0.972170049435883	0.081710862400176	0.01402530647013771	2.3796645254470272
0.022800768751801544	0.11626500528686973	69.12669370838758	3.112531973922255	0.9797554091887761	0.10248693421405544	0.15730665603726965	3.054444676865139
0.02298084052155863	0.12115605342278735	67.83567921711042	3.0080481672342114	0.9619352702363466	0.03191675486886979	0.0735678039798231	3.1073557412995747
0.021797564121817666	0.12043593764611978	67.76131030728499	3.0893681306086265	0.9595211846116782	0.07203530909071534	0.06906772022916502	4.647927980506539
0.022353910673007064	0.11859328021427558	68.74975220415233	2.9476766107102037	0.952822029880956	0.012248706632493382	0.1015399573397835	4.610257965528644
0.022316055440160156	0.11766386853815289	67.58291905289231	3.025433529168786	0.9657284703145856	0.05515704762590875	0.1260883576943748	4.027019016563341
0.022210482119396486	0.1151435508963286	68.70065421285413	3.048350175894242	0.9693144979657113	0.06555451821967592	0.178682878642958	4.0489780034799665
0.022265142358708058	0.11991425850022425	68.6968000101923	3.1294663484478127	0.9632713870708456	0.08562530963537146	0.006928565119586276	3.782703293699897
0.022838151633224012	0.11749637337707655	68.90516295855146	3.0378246090804786	0.9678393027841061	0.07042309065670707	0.10819391061728936	4.7979116896850185
0.021987661068478048	0.12142481401836422	66.69413523541768	3.050861736856554	0.9523078498820914	0.05502764859891188	0.07842956653484853	3.2520461197782096
0.022528472963134663	0.1202349584109758	67.5680978133895	3.031307936043838	0.9653131914868738	0.05946328344318751	0.1571926453266338	3.675082889581083
0.02185969104270801	0.11618903444780666	68.71042011885476	3.058539284952807	0.9627754704352713	0.06063294480044801	0.1626846247810303	4.205874222895883
0.02168104266508521	0.1201067158714974	67.39087821636062	3.073596196622682	0.9715885704120535	0.07182522209913067	0.05555738682374637	2.955990048081524
0.021938089393638754	0.11475849440039117	69.44428858609537	3.106922322036798	0.9668968560603275	0.08388165518292676	0.03144987226001941	3.3248598025374476
0.02243451652236508	0.11801351364701727	68.04193635066571	3.1313483061953757	0.9758241504081954	0.09503049018005999	0.04126987046355238	4.070992875493761
0.022555343052496277	0.11773404733323692	69.70262537698231	3.0504180743375966	0.9712587140540749	0.06602055740780362	0.017219478818644534	2.846024795216427
0.02278582834878412	0.1171294662037765	69.10473986249573	3.0407542592954324	0.9612908307855786	0.0668201962113995	0.08344762027848257	2.1352067100452117
0.021906772755806138	0.12007594050571628	68.24755466138417	3.040218308329572	0.9719037224739532	0.06233628641083284	0.0404861621325201	4.76667292629011
0.0226500820613964	0.11922166981621803	69.02300809423146	3.0159496120722507	0.9645232965937011	0.040405016909675656	0.10430846279180525	4.087600291580466
0.02224635631212493	0.11716119661110438	68.77248448667761	3.014013853812017	0.9845018841181048	0.047952428347335894	0.07807671876846015	4.961078006017702
0.022904370843079436	0.11672495213297995	69.47648158890581	3.1165174397918016	0.9719107551599048	0.08830693273429097	0.06614637385763397	4.490615324789031
0.02265078469705822	0.12030489660403419	68.70574382660314	3.081403005645707	0.9786437903877445	0.08595394744127838	0.041347227641814005	2.3353335569869293
0.022050912188007355	0.1219475636118263	67.51353581297678	3.041710418571481	0.9606222898106855	0.05420472768414996	0.07851370236887663	3.3705592265461384
0.021807129247967696	0.1220632040236904	66.8596166399534	3.0203001050514686	0.9654776582090305	0.04690410737301354	0.16081629976188844	4.748115949402294
0.02206915300208941	0.1175482749936379	68.52956780804368	3.0883150454475645	0.950050251802267	0.08100262004610626	0.11674747983530329	4.087392703528869
0.0225766245112486	0.12001850399150715	68.3787736326676	3.015504505017681	0.9675376855075271	0.04906164448063808	0.11671695630152853	2.89310045921985
0.022260752894003217	0.11351468989354582	69.32177823169336	3.043454870093586	0.9840888642985248	0.05848412323746491	0.11749820582475515	3.086194518249025
0.022961049890781123	0.11877949638059339	69.5802133107889	3.0823604238196802	0.9856611962122628	0.06808159759441688	0.056046255917275675	3.6951037638757764
0.022867000766302895	0.11982061168263525	69.0447095368482	3.0604509062122673	0.9827208388433091	0.0752205799372448	0.0977442533483372	5.332501966532959
0.023013961895072644	0.1168536776694037	68.9986109003221	3.0878621818678447	0.9626439026311899	0.06760100259191718	0.12864035723168207	3.3843019062666984
0.02193573614817423	0.12085857548758511	66.96980173233906	3.0257587074260788	0.9683948521490164	0.05072620297530737	0.030121325404142956	4.145562775669075
0.022237006970526687	0.11631111258368072	68.7523468685709	3.0589962124900105	0.9931049421856776	0.06574389284887726	0.10666275709869616	4.219989030022083
0.022472651287662807	0.11884271273464152	68.71091365200698	3.0347235474379306	0.9687501927539972	0.06955288700008436	0.010170571076205344	4.031226953030045
0.022404795811361324	0.11969520899438119	68.02564563261886	3.0527152870745775	0.9444839894672227	0.06421367942713511	0.04964434997886102	3.8272985897677705
0.02208506140423766	0.1202571359551336	67.09050961127764	3.099628160168034	0.9515519513806829	0.07142283526726889	0.11240973817168881	2.321657258000266
0.022137874223007076	0.11821029105512314	68.09499467090826	3.0954476190572806	0.9830645351304594	0.07431131321920495	0.05244986519136524	2.8070043151128505
0.02228488393360167	0.12012534559583274	68.05607724959675	3.1055230822122297	0.986474107218808	0.08593736552472697	0.07623102119228534	2.815458762775825
0.02291806406181911	0.1164000292160447	69.65795593802697	3.139679053189613	0.9777415876187565	0.10404672245976312	0.04146841701785836	3.5310207373475153
0.022483509160069404	0.12004303832410253	67.32324186734975	3.0337907831734596	0.9589215836013232	0.0396287259869737	0.09859351390510501	3.5260951940504346
0.022653319890342808	0.1194354987682524	67.98613971283065	3.082344676232559	0.9567911451189005	0.07310330029301856	0.10248764050047318	2.7685076767858656
0.022332966901670685	0.11815137664213889	69.2120003637815	3.1155836687690526	0.9838110303606918	0.09620031503241713	0.06997004498706356	3.0076100495216567
0.022081645432802815	0.11405994756252114	69.51441453640598	3.0491743424643434	0.9799412882661953	0.05840303908568269	0.0466294154644427	4.9705966964418735
0.022231186272260117	0.1209383265560561	67.8603523245266	3.1109180680343127	0.9650471655968461	0.10400590716028005	0.011867271060653531	2.2521942063725526
0.02257745633145781	0.11620284631834628	69.51322454852917	2.974205430782568	0.9785704259901482	0.026619758069389737	0.11215507345068598	3.4224759693964546
0.022315782559577703	0.11574753116474717	69.13853575847745	3.047285870132015	0.970164879410224	0.0477485054635329	0.016120857545855183	2.609119960695105
0.022416155103293405	0.11828996959139781	68.49336754545719	3.075947357945952	0.956068245527515	0.07608916431858258	0.01675780043516645	3.531669498789583
0.02310578432114603	0.11843894899006234	69.54820293489868	3.084796633015277	0.9782210235828369	0.07821550040642966	0.08070926031772392	5.016384937310422
0.023149635358409713	0.11816512109468977	69.28935485658687	3.106576426661495	0.9638124322450706	0.08766708233934899	0.14698819597663357	3.4427874025673697
0.023180522492004783	0.11583480049097913	69.93921478963878	3.0558610439227287	0.9954158241435235	0.06347671109611949	0.04325966389260996	2.512432891535738
0.022740325659903513	0.11527425561218183	69.99034079364145	3.108074576389069	0.9745311431463926	0.08145168002907045	0.09539465058438551	4.349534971643717
0.023019562994618638	0.11716523562710797	68.91684965535607	3.035504493380469	0.9748234159469531	0.06070350696252369	0.006186414923974953	2.399983055810686
0.023133864144587613	0.11665960222329039	69.43786164017453	3.073095490060214	0.9785099243123693	0.07454578353720477	0.021577964359691212	2.5253970025323533
0.022277587993712607	0.12064700828564781	68.02261972119575	2.998190439802355	0.9796482412346635	0.04026064440104113	0.04097597496324479	4.134591899813696
0.021589442888422305	0.11979966961937961	67.49654924135757	3.084080367538171	0.968540673671517	0.08133990612342437	0.08315465436040385	3.611195446844686
0.022904105446217925	0.11396252407953984	70.17514587096578	3.0215925526916663	0.9614579311047577	0.050817080042419194	0.03646217438967626	2.9204450135270186
0.02301328352388434	0.11852208726084734	69.02404149122896	3.0058801026926827	0.9696473443864128	0.032411089313457264	0.09094420339730352	4.4344040313137985
0.0219181158860406	0.11835088272997547	67.85533451017348	3.1356571633494603	0.9819983779019719	0.1140172392940787	0.05234737352238318	3.7193549467756792
0.022602267934713535	0.11443825630415405	69.99419527688374	2.98805908687811	0.9772403520895769	0.0342723299600739	0.10754167138905518	3.2026506841758633
0.022517828799919207	0.11920358658421082	68.71473185700229	3.086509921456264	0.970830266505507	0.09424843326027837	0.09978963067617633	3.945531530558755
0.022012480874015312	0.12088220804014586	67.79447359943586	2.954358152984864	0.9639516473798978	0.021704512926579864	0.047872044935718644	4.280506314893727
0.021975051320235365	0.11781931204067003	68.58326914544222	3.044243410854927	0.9503836975960646	0.04582842036536967	0.008879390782430975	3.1961534558408378
0.022670361012111763	0.11642076694463263	69.69682692980828	3.003709680424805	0.9813014378444258	0.05895380854305001	0.008729003463116886	2.876394019047879
0.023027520138581566	0.11945275436264137	68.56792230458171	3.136178653819031	0.9741611520747596	0.09864163293743389	0.027829469350548742	3.795843651633106
0.022368871266065987	0.11932861732647318	68.29995654359013	3.042855094710002	0.9653131927176656	0.05479397676023648	0.0795295566063963	4.035421951410878
0.022986344807281185	0.12050334921039647	69.14572803434423	3.0364494956272705	0.9776660240830096	0.04311419969818397	0.0008596658236588034	4.0232748662749085
0.022472906489802776	0.11986259136178329	67.91294563811152	2.976521905785233	0.9699704189564138	0.04058300110247319	0.01287312708323211	2.9346863760176545
0.022107697046378192	0.11792942508060979	68.79932320885464	2.9746787393592506	0.9553967166880105	0.03580599179645361	0.11263251212329986	3.9824917763852956
0.02195660544658534	0.1178573250518373	68.11442552508112	3.0901174867465517	0.9876365293436095	0.0789008710955566	0.06186851984309247	5.3142011810071645
0.02230245103791868	0.12059227871106745	67.80824496958945	2.98565077450419	0.9501620148803076	0.016431858961547613	0.12949411652948073	4.476349657879815
0.02303688830449946	0.11608025222055719	70.09500665023012	3.1134092317087947	0.9792030863836757	0.08179565717562173	0.10056261819991136	3.1258390555454527
0.02300175089885333	0.11659969547751634	70.08281401433022	3.0882040354005884	0.9960561523614408	0.07349860168063617	0.020259765351330096	3.1054489713127262
0.02202935409337438	0.1151974809301234	69.61249602677982	3.1214283199299633	0.9854574938337493	0.08500546683607327	0.03876520472821048	2.5333671976609256
0.02157300753814181	0.11787771774961425	67.66211190377743	3.0200047504115437	0.9511454164593417	0.040841182051238836	0.08400334253378303	3.37785113754974
0.022585992866835426	0.1204402715314705	67.8264041090403	3.0750074251167856	0.9497661786189806	0.07463671839328775	0.010530782310416056	2.139179383050508
0.022488953593453435	0.11699634242057605	68.20065431801945	3.094564536766229	0.9687466518635077	0.08799750012106111	0.1580729446009093	5.066347563665857
0.022124044774094298	0.11833553117195912	68.02201450795162	3.042257498685722	0.9490534109113041	0.053060318241527925	0.12965493816671525	2.069883737091595
0.022062145095314983	0.11892490067156289	67.77266117928569	2.9615899624684134	0.9572960562035613	0.02896604105817273	0.09055469325145726	4.637920260300946
0.022196256951793523	0.11904633715006212	69.41864533913437	3.0218987020561903	0.9701920708759162	0.04947053329069811	0.020922927146354516	5.252677029163073
0.022232682196526413	0.11765616876205695	68.56078184583961	3.010897442599119	0.9517129146100348	0.03771709725238741	0.11975522469905484	2.016033310367881
0.023081079659871804	0.11828547841499354	69.33461859637492	2.9987621806740976	0.961191126671265	0.03202591609238764	0.05201160294022773	2.65358340005869
0.022519218425285807	0.11783731896421888	68.74152040057137	3.0612935638871552	0.9636555504943185	0.07226615723325694	0.10516356787009343	2.255347714694217
0.022177553946856964	0.11781716815883006	69.45008638446626	2.9795561733961504	0.9597797592778256	0.031196234915366834	0.010103127428005326	4.797702536080555
0.02277946238193368	0.11766722694901062	69.41237293602	3.105195677803099	0.9555553119204743	0.08169677047398727	0.05907780953959506	2.243427054576225
0.022625553446591742	0.1138259207505858	69.6620019003812	3.0479078754229008	0.9702217556174854	0.058239220287183514	0.04271525911394593	3.325571006887456
0.022082870075706595	0.11682682531001969	68.93072431457338	3.1276093158266463	0.9719238258102914	0.0819569429598753	0.0984147428495814	4.584881390083716
0.022395351580155955	0.11899814624445373	68.55693629764627	3.0206169488996473	0.9597839390927674	0.0287229598708695	0.092450767225014	2.025759855305449
0.02307389328083341	0.11531694833461792	70.36711618405978	3.003072638902114	0.9704996588669624	0.034641725783829846	0.017497051334210895	2.8379278053844565
0.02160654733374045	0.12143410594732537	66.84961038995394	3.0477618228022556	0.9645228205765233	0.059992661515946115	0.0331611791073788	4.986562971734923
0.02229395478052122	0.11937381846497185	68.87944320091684	2.950030153017536	0.9800459430796917	0.0220366340060575	0.05163956341999727	4.198161663865374
0.02193136605983571	0.11850586155521753	68.05315089452893	3.032659197429626	0.9662924670506042	0.06835853796706984	0.09611635332866944	5.210435491003615
0.02250057500445096	0.11787289958586729	68.6383776526699	3.1659317324872474	0.9653203779266426	0.10907991587695764	0.04387761332193877	4.934526711803851
0.021986156932011454	0.11818893684205478	67.64339798111153	3.040327404237192	0.9696360612146256	0.05633129341380158	0.14518093040188	2.3387749716492428
0.022333932664975596	0.11843312452246643	68.7081957886868	2.952012344356807	0.9565471799100341	0.01067798944940463	0.05556208208859133	3.314573479399615
0.022175737163038334	0.12180162712310734	68.11472094124028	3.009856183243267	0.9730873846137675	0.033502558412842505	0.034675645462442194	5.165288169388061
0.021527862881392763	0.11998693121041241	67.02114826346056	3.1176191403515428	0.9709368588737738	0.08703525179519878	0.0681928229455672	4.043378611944016
0.022828755222688693	0.11690424223829544	69.46762102800515	3.1145900934470525	0.9781537991801715	0.1050854352792105	0.0024963604637157424	3.799732574951208
0.022246952713305353	0.12050722899296742	67.82301602876136	2.982322893943525	0.9637020107545428	0.024687677944228444	0.03848427131602988	2.1780284562974312
0.021783592429645258	0.1180417572969172	68.73734210412535	3.0533145041645335	0.9821110563004694	0.05758217274925684	0.07029465493344911	4.935419739219287
0.022227514497463324	0.12063820461711301	67.02650045714202	3.09264780612287	0.9519687693154492	0.07648751390615693	0.013937340545294786	2.0892077653466745
0.02270465306596298	0.11983720673796708	68.53372100010053	3.155165522107626	0.9741324581746247	0.1080488908812153	0.07701023608929755	3.3426859446808708
0.02260505501149176	0.11770183610485266	68.5084784921584	3.1565905898640443	0.9769382858574379	0.11144341693699443	0.09344334228850557	2.5914382748346823
0.021595182595969393	0.11962896782224265	67.71001728841794	2.9849187218888633	0.9745470361103719	0.04007247134204894	0.04515921776511118	2.1772486914543494
0.022718892336134194	0.11778581327925193	68.5491933579596	3.0317173686778065	0.9573703718907229	0.0510171410969557	0.15073933675578102	5.030826900211949
0.02281919206324788	0.1212029893506594	68.02042788172577	3.0547970847352546	0.9573708362814399	0.06597532869273416	0.0632967330047854	2.951842669809475
0.022099670933084216	0.11933969222890028	67.82902120303049	3.0467602251734878	0.9554542294382784	0.04921296979400751	0.1405080850006906	2.1374579728208705
0.02282351428225436	0.11654640816211902	68.59791208234658	3.0519478195782326	0.9683381499849909	0.06621376139453229	0.09397272032263321	3.6229355028407553
0.02248623870737099	0.12029751042157229	68.07678434842002	2.998615298827737	0.9661680452998657	0.026473749965634633	0.16545945846467408	5.313621671447001
0.022429468736846103	0.1184564513797144	68.52209727005804	3.079993387731562	0.9602527004230406	0.08160544726830202	0.08679173763634634	3.1104106206155406
0.021668032524452957	0.1170803354879759	68.21885475712183	3.015799761990485	0.9768562457914168	0.04732873634997904	0.01613970582926462	2.4616438681063637
0.022753256391490142	0.12057302729712487	67.90063114785505	3.0129236705956526	0.9512799279048901	0.04716436576641683	0.09811607230016886	3.57094327865121
0.02291208880904335	0.11854755556857899	69.28107711949733	3.008675457907112	0.9574181924066248	0.042962628382041713	0.05821036984400634	4.921711867727839
